"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000240634.1-AC145285.1"	0.0830557358429724	0.697895070388826	0.768799085569697	0.447238959218118	0.997496357017687	-5.73262799062468
"ENSG00000246100.4-LINC00900"	-0.207367732618202	1.44261381893363	-0.768727992384728	0.447280616591682	0.997496357017687	-5.73268000708972
"ENSG00000092421.16-SEMA6A"	6.72320963643952	114.619633039889	0.768646215671247	0.447328536875522	0.997496357017687	-5.73273983459221
"ENSG00000276805.2-AL133216.2"	-0.0456800035622897	0.739474610634196	-0.768641867053293	0.447331085204698	0.997496357017687	-5.73274301585109
"ENSG00000125037.12-EMC3"	-2.2865376966832	40.0064223580225	-0.768610336046819	0.447349562915435	0.997496357017687	-5.73276608203848
"ENSG00000227954.7-TARID"	-0.0242607849066292	0.603642197689011	-0.768574045240016	0.447370830511599	0.997496357017687	-5.7327926290799
"ENSG00000143036.17-SLC44A3"	-0.345480468260062	2.95612243842136	-0.768412055896175	0.447465768866924	0.99754094015851	-5.73291111095619
"ENSG00000274828.1-AC068473.5"	0.427475373954349	5.58014042677089	0.768193702797	0.447593759686542	0.99754094015851	-5.73307078016787
"ENSG00000147145.12-LPAR4"	0.991313958545332	20.644228612494	0.768010199625094	0.447701339516262	0.99754094015851	-5.73320493176485
"ENSG00000169203.16-NPIPB12"	2.77988075159491	23.6897903506775	0.768003052777129	0.447705529708892	0.99754094015851	-5.73321015590515
"ENSG00000176076.7-KCNE5"	-0.511449746968998	5.12704282457319	-0.767999155598271	0.447707814632298	0.99754094015851	-5.73321300461104
"ENSG00000188013.6-MEIS3P2"	-0.600682264591448	10.3316997609887	-0.767930020701482	0.447748349704303	0.99754094015851	-5.7332635375643
"ENSG00000140511.11-HAPLN3"	-4.64049240859561	52.7507587871091	-0.767903414885096	0.447763949767993	0.99754094015851	-5.73328298345506
"ENSG00000186104.10-CYP2R1"	1.21668020566109	19.8215286726388	0.767822607000728	0.44781133266809	0.99754094015851	-5.73334204104147
"ENSG00000110077.14-MS4A6A"	0.0522686585127551	0.616353024643984	0.767769324285401	0.447842577404774	0.99754094015851	-5.73338097887042
"ENSG00000286942.1-AC017104.6"	-0.0310156764152717	0.617301771159586	-0.767766683576437	0.447844125937874	0.99754094015851	-5.7333829085743
"ENSG00000188782.8-CATSPER4"	0.0919612098606325	0.940396059023548	0.767758951112588	0.447848660335496	0.99754094015851	-5.73338855905243
"ENSG00000203791.15-EEF1AKMT2"	1.13311290907816	22.0456687425068	0.767717832060031	0.447872773435169	0.99754094015851	-5.73341860577273
"ENSG00000168280.17-KIF5C"	-2.11859961142731	50.7559318989161	-0.767698528653777	0.447884093634745	0.99754094015851	-5.73343271071922
"ENSG00000184617.10-ZNF840P"	0.0157450987596893	0.564598616886341	0.76756607575915	0.447961773270352	0.99754094015851	-5.73352948446361
"ENSG00000233025.1-CRYZP1"	-0.0432256334293617	0.602172178279136	-0.767467969232987	0.448019314945703	0.99754094015851	-5.73360115342025
"ENSG00000173809.18-AC008736.1"	-0.200639217524709	1.47951496248826	-0.767387741018198	0.448066373848907	0.99754094015851	-5.73365975531355
"ENSG00000279058.2-AGAP14P"	-0.110265915465062	0.855633594066508	-0.76738412713042	0.448068493690795	0.99754094015851	-5.73366239490249
"ENSG00000230312.2-AC234782.1"	-0.0837058942826682	0.773079368383654	-0.767378173362589	0.448071986077415	0.99754094015851	-5.73366674351711
"ENSG00000231119.2-AL031666.1"	0.0176596620350638	0.578140267122599	0.767374340093833	0.448074234621152	0.99754094015851	-5.73366954330819
"ENSG00000254713.2-HNRNPA1P72"	-0.0146092207940713	0.566236657168572	-0.767301369728377	0.448117039329194	0.99754094015851	-5.73372283774957
"ENSG00000183569.18-SERHL2"	-0.212927488358897	1.58179793839187	-0.767294191875183	0.448121250017558	0.99754094015851	-5.73372807988321
"ENSG00000225975.7-LINC01534"	0.360278543433293	2.35100666777418	0.767267810023223	0.44813672640041	0.99754094015851	-5.73374734668527
"ENSG00000164647.9-STEAP1"	0.984872617431368	8.87134264397206	0.767245481702781	0.44814982510816	0.99754094015851	-5.73376365267321
"ENSG00000236117.1-LINC01639"	-0.0552138062202951	0.587567057066345	-0.767220271390179	0.448164614783485	0.99754094015851	-5.7337820627803
"ENSG00000189143.9-CLDN4"	3.27121598106456	29.6081611531278	0.767178340748552	0.448189214110955	0.99754094015851	-5.73381268179868
"ENSG00000226578.1-AL132657.1"	0.0465914190877049	0.627259450057083	0.767101821764318	0.448234107344294	0.99754094015851	-5.73386855410706
"ENSG00000270792.6-AL050403.2"	0.0527553757532755	0.642613969450754	0.767078309329319	0.448247902485668	0.99754094015851	-5.73388572123784
"ENSG00000256229.8-ZNF486"	1.56497903775115	6.12473702350316	0.766997101487482	0.448295550429456	0.99754094015851	-5.73394500960415
"ENSG00000267390.1-AC036176.1"	0.264075027946265	1.86494139998266	0.766935676885955	0.448331592736067	0.99754094015851	-5.73398985056543
"ENSG00000143627.19-PKLR"	-0.118331010396348	1.63708703456702	-0.766919927037411	0.448340834600939	0.99754094015851	-5.7340013476539
"ENSG00000130176.8-CNN1"	3.33780011375057	27.2602277968493	0.766839469277355	0.448388048229552	0.997575528446861	-5.73406007672805
"ENSG00000227835.8-CARM1P1"	0.149069308066421	0.857145385527455	0.766747765596191	0.448441864700508	0.997624800842563	-5.73412700736589
"ENSG00000164284.15-GRPEL2"	-0.811530434987173	19.7005178440721	-0.76660801857973	0.448523882852159	0.997736800630313	-5.73422898795449
"ENSG00000136271.10-DDX56"	2.01847006348865	69.1241285458277	0.766525293293935	0.44857243888307	0.997774353711028	-5.73428934840382
"ENSG00000087995.15-METTL2A"	-1.22384599681602	31.0644632567636	-0.766418486007017	0.448635134575627	0.99784335058016	-5.73436727097626
"ENSG00000134453.16-RBM17"	-4.09477188736298	118.021034640439	-0.766208430029649	0.448758452219041	0.998027827644774	-5.73452048934845
"ENSG00000226091.7-LINC00937"	0.40295599777886	2.75378606728435	0.766169275031955	0.448781441179271	0.998027827644774	-5.73454904518451
"ENSG00000143390.17-RFX5"	-1.94642008192469	64.7621300385866	-0.765858731580149	0.448963794367413	0.998226237485835	-5.73477547543241
"ENSG00000196155.13-PLEKHG4"	-0.698871798625845	7.57898855329367	-0.765820675669511	0.448986144070859	0.998226237485835	-5.73480321750163
"ENSG00000245750.9-DRAIC"	-0.0989587251197728	0.857393926026634	-0.765818746005529	0.448987277353051	0.998226237485835	-5.73480462415628
"ENSG00000147862.17-NFIB"	0.264877784014652	2.53047030622691	0.765801485137605	0.448997414651497	0.998226237485835	-5.73481720654727
"ENSG00000161692.18-DBF4B"	-0.929258837539916	26.3158592779586	-0.765500452297362	0.449174232876524	0.998548871548581	-5.73503660186408
"ENSG00000184588.18-PDE4B"	0.991768941080204	11.2058899801475	0.765333025824183	0.449272592321952	0.998647656800311	-5.73515858770453
"ENSG00000160957.13-RECQL4"	4.64495270312146	86.065331497535	0.765316888482156	0.449282073336529	0.998647656800311	-5.73517034390703
"ENSG00000090674.16-MCOLN1"	-0.773197157752097	16.3187540449425	-0.765199947898136	0.449350781832943	0.998729907466276	-5.73525552905587
"ENSG00000032389.12-EIPR1"	-0.876831071673823	24.2284096913065	-0.765124986306526	0.449394828824268	0.998757337575368	-5.73531012808168
"ENSG00000036054.13-TBC1D23"	0.698689582246587	16.8334746780145	0.764994989880908	0.44947122002122	0.998856642108533	-5.73540480004648
"ENSG00000272140.2-AC022400.6"	0.503940893310832	4.10122941668593	0.764932176238225	0.449508134631817	0.998866818951944	-5.73545053952011
"ENSG00000165660.8-ABRAXAS2"	0.392333755699354	15.5459727114914	0.76477357234116	0.449601351686636	0.998866818951944	-5.73556601516541
"ENSG00000280063.1-AC012676.5"	-0.324257731967554	3.35958021980479	-0.764678134687829	0.449657449245538	0.998866818951944	-5.73563548987029
"ENSG00000197858.11-GPAA1"	3.39615137345457	76.5392823660223	0.764631456918741	0.449684887607425	0.998866818951944	-5.73566946632945
"ENSG00000120262.10-CCDC170"	-0.165357863968074	1.12740522806639	-0.764614410065571	0.449694908421743	0.998866818951944	-5.73568187412954
"ENSG00000173230.15-GOLGB1"	-1.59239746719845	34.0838386666693	-0.764585832572773	0.449711707698435	0.998866818951944	-5.73570267407475
"ENSG00000270016.1-AC026150.3"	-0.160234578827683	0.89486985444194	-0.764483808454255	0.449771685597608	0.998866818951944	-5.735776925558
"ENSG00000285872.1-AC007240.1"	-0.0611911220908363	0.727124820391249	-0.764479548783363	0.449774189874222	0.998866818951944	-5.73578002546885
"ENSG00000273406.1-AC245008.1"	0.0843293874132148	0.647203092072345	0.76446482670565	0.449782845102885	0.998866818951944	-5.73579073910919
"ENSG00000274897.3-PANO1"	-0.158584592468212	1.49076129014385	-0.764388715672451	0.449827592967358	0.998866818951944	-5.7358461239207
"ENSG00000117640.18-MTFR1L"	1.42790878251563	31.6393510602256	0.764318313293473	0.449868986895198	0.998866818951944	-5.73589734989708
"ENSG00000197454.2-OR2L5"	0.0122655466318435	0.563963235267003	0.764281434566537	0.44989067108703	0.998866818951944	-5.73592418167348
"ENSG00000213443.2-AC007068.1"	-1.18385913631902	12.5234807899252	-0.764261254389759	0.449902537019383	0.998866818951944	-5.73593886359275
"ENSG00000135423.13-GLS2"	0.501567383082547	5.53407455446291	0.764177357991526	0.449951870038517	0.998866818951944	-5.73599989770781
"ENSG00000267598.1-AC011446.2"	-0.364777579317053	2.60783422212995	-0.764160813729027	0.449961598824624	0.998866818951944	-5.73601193279422
"ENSG00000287142.1-AL355053.1"	-0.0281386510599106	0.606842427468767	-0.76401799674409	0.450045586944446	0.998866818951944	-5.73611581423619
"ENSG00000234380.2-LINC01426"	0.102624549818112	0.979948902875363	0.763924950623932	0.45010031069603	0.998866818951944	-5.73618348353915
"ENSG00000150667.8-FSIP1"	0.158817701133908	1.99086452798394	0.763874946267723	0.450129721672654	0.998866818951944	-5.73621984673495
"ENSG00000286878.1-AC100805.1"	-0.0144107906671177	0.567539964139574	-0.7638131010943	0.450166098614873	0.998866818951944	-5.73626481740302
"ENSG00000244313.3-AC024293.1"	-7.23668478762229	150.498548483773	-0.763797598303894	0.450175217531298	0.998866818951944	-5.73627608969392
"ENSG00000130600.19-H19"	1.19874556266388	10.5503315656626	0.763740407312933	0.450208858863161	0.998866818951944	-5.73631767213629
"ENSG00000187144.11-SPATA21"	0.0544717403550791	0.654445334002407	0.763623795636858	0.450277457701697	0.998866818951944	-5.73640244888021
"ENSG00000267649.1-AC010327.5"	-0.0370511316660034	0.589427968043466	-0.763609828015599	0.450285674811413	0.998866818951944	-5.73641260250991
"ENSG00000273249.1-BX649632.1"	0.12793492500813	0.85460067804872	0.763546835422547	0.450322734266912	0.998866818951944	-5.73645839215113
"ENSG00000254271.1-ANK3-DT"	-0.121769734495251	0.665952024886033	-0.763536589539138	0.450328762239171	0.998866818951944	-5.73646583959209
"ENSG00000263647.1-BPTFP1"	-0.507884111213788	2.16836960674299	-0.763527342114222	0.450334202828176	0.998866818951944	-5.7364725611992
"ENSG00000227060.7-LINC00629"	0.0560623456774274	0.711579015074942	0.763484388488405	0.450359474483685	0.998866818951944	-5.73650378155266
"ENSG00000153246.13-PLA2R1"	-0.131784375648925	1.43526819932807	-0.763477286694999	0.450363652886399	0.998866818951944	-5.73650894324702
"ENSG00000100614.18-PPM1A"	-1.62171789567272	35.4274533905592	-0.763341683004463	0.45044344091019	0.998973446361017	-5.73660749323982
"ENSG00000286339.1-Z99496.2"	-0.0514832234923396	0.593639721271704	-0.763180673094343	0.450538188584074	0.999113233269053	-5.73672448527151
"ENSG00000273473.1-BX649601.1"	-0.139930155443019	0.834711120364981	-0.763001042403171	0.450643907721901	0.999248462295175	-5.73685497931821
"ENSG00000250105.1-AP002748.1"	-0.0458433028026213	0.597824903206158	-0.762957439944308	0.450669571552547	0.999248462295175	-5.73688665017717
"ENSG00000237973.1-MTCO1P12"	1.91196981287994	20.9222825637517	0.762885976571626	0.450711635816938	0.999248462295175	-5.73693855417025
"ENSG00000103363.14-ELOB"	7.05442858688784	190.267194801538	0.762777332932486	0.450775589312225	0.999248462295175	-5.73701745327944
"ENSG00000159884.12-CCDC107"	0.871112257267953	15.5878517500629	0.762709592834732	0.450815467495367	0.999248462295175	-5.73706664195906
"ENSG00000196465.10-MYL6B"	4.29990902805844	178.165077992289	0.762707463770619	0.450816720896244	0.999248462295175	-5.73706818788574
"ENSG00000186280.7-KDM4D"	0.191101821196714	3.73301635640251	0.762560715634028	0.450903117923408	0.999248462295175	-5.73717473258472
"ENSG00000186105.8-LRRC70"	-0.114941027888248	1.09996690902585	-0.762511919193121	0.450931848683619	0.999248462295175	-5.73721015626424
"ENSG00000259347.7-AC087482.1"	0.056803038700337	0.659679374046505	0.762504924385593	0.450935967231198	0.999248462295175	-5.73721523395165
"ENSG00000228782.7-MRPL45P2"	0.605797887878638	4.95335059092738	0.762419845549182	0.450986063489184	0.999248462295175	-5.73727699098601
"ENSG00000162222.14-TTC9C"	1.76922293994438	40.9699750749326	0.762387669587513	0.451005010247937	0.999248462295175	-5.7373003451434
"ENSG00000228151.1-AC004941.1"	0.00792408150274126	0.557481171944285	0.76237742089597	0.451011045270789	0.999248462295175	-5.73730778371298
"ENSG00000213561.4-AC103591.2"	-0.0664044793918291	0.626974537708626	-0.762330646716079	0.451038589221388	0.999248462295175	-5.7373417315037
"ENSG00000222043.2-AC079305.1"	-0.167295324243859	0.828741223051619	-0.762294578752048	0.451059829272341	0.999248462295175	-5.7373679075586
"ENSG00000270959.1-LPP-AS2"	0.0604528051761231	0.972651520225144	0.762170638241355	0.451132821061483	0.999248462295175	-5.73745784734722
"ENSG00000212864.3-RNF208"	0.897756775689819	16.647110948601	0.762128402521474	0.451157696369114	0.999248462295175	-5.73748849327671
"ENSG00000099958.14-DERL3"	-0.469860520364394	9.04631936310528	-0.762125914291007	0.451159161871916	0.999248462295175	-5.73749029866743
"ENSG00000263327.6-TAPT1-AS1"	-0.202501121917396	1.93480424039268	-0.762067269208415	0.451193703109146	0.999248462295175	-5.73753284825893
"ENSG00000205215.8-KRT17P7"	0.0230730195635507	0.582290708777454	0.761992639594324	0.451237661299034	0.999248462295175	-5.73758699076365
"ENSG00000258964.1-AL137129.1"	0.841231865201672	5.1118483596824	0.761726718970688	0.451394313912077	0.999248462295175	-5.73777987001568
"ENSG00000287862.1-AC114971.1"	0.0392422103452401	0.643701005553098	0.76171922665836	0.45139872806389	0.999248462295175	-5.73778530344671
"ENSG00000278338.4-VWA8-AS1"	0.0318277367180466	0.650629563514934	0.761717235344734	0.451399901265486	0.999248462295175	-5.73778674754031
"ENSG00000113211.5-PCDHB6"	0.0806503470958216	1.1346886678113	0.761684903678931	0.451418950029678	0.999248462295175	-5.73781019384019
"ENSG00000165164.14-CFAP47"	-0.0383220588493635	0.691654781182914	-0.761565366612158	0.451489381497228	0.999248462295175	-5.73789687147407
"ENSG00000285560.1-AC103739.3"	-0.0531819030513657	0.635567376140474	-0.761529954750279	0.451510247479592	0.999248462295175	-5.73792254648165
"ENSG00000159128.14-IFNGR2"	1.19638970748492	45.3320708780587	0.761525547024631	0.451512844714866	0.999248462295175	-5.73792574217733
"ENSG00000154263.17-ABCA10"	-0.026183917359591	0.609261918208157	-0.761494648083631	0.451531052043926	0.999248462295175	-5.73794814407151
"ENSG00000275400.1-AC006001.4"	-2.11166396425565	7.10527992332201	-0.761480793049942	0.451539216320739	0.999248462295175	-5.73795818875871
"ENSG00000257069.6-AP001453.3"	-0.0196981346889068	0.568315948342457	-0.76136596484109	0.451606883840383	0.999248462295175	-5.73804143066323
"ENSG00000179361.17-ARID3B"	3.73980801828614	101.612603993221	0.761316183322706	0.451636221627111	0.999248462295175	-5.73807751479427
"ENSG00000236345.1-SCAT8"	-0.0187680490597254	0.568445176112983	-0.761265620903435	0.451666020774692	0.999248462295175	-5.73811416263051
"ENSG00000072042.13-RDH11"	-3.37484989702115	105.338831969663	-0.7611935330053	0.451708508049531	0.999248462295175	-5.73816640815497
"ENSG00000273568.1-AC131009.3"	-1.17109985057351	4.74700471181854	-0.76110321882662	0.451761740886859	0.999248462295175	-5.73823185639274
"ENSG00000234585.6-CCT6P3"	0.238712069186021	4.6501069994706	0.761091058894493	0.451768908457276	0.999248462295175	-5.73824066779357
"ENSG00000266028.7-SRGAP2"	-1.49875206742129	43.4822979874427	-0.760992295471868	0.451827126218517	0.999248462295175	-5.73831222928713
"ENSG00000169953.12-HSFY2"	-0.0126149060828007	0.573305925218149	-0.760951440049518	0.451851210429436	0.999248462295175	-5.73834182947868
"ENSG00000172468.13-HSFY1"	-0.0126149060828007	0.573305925218149	-0.760951440049518	0.451851210429436	0.999248462295175	-5.73834182947868
"ENSG00000198000.12-NOL8"	1.09117626625375	23.7431540764659	0.760946349828755	0.451854211160117	0.999248462295175	-5.73834551729076
"ENSG00000197210.7-AP000550.1"	-0.00820936784827242	0.561192464767526	-0.76094241118989	0.451856533031037	0.999248462295175	-5.73834837077738
"ENSG00000244701.1-AC004918.1"	0.360736500155676	3.42695089103701	0.760922933995357	0.451868015154908	0.999248462295175	-5.73836248151221
"ENSG00000113119.12-TMCO6"	1.20035196461099	21.6211609094037	0.760736646368269	0.451977843449819	0.999421174119945	-5.73849742457643
"ENSG00000249167.2-SEMA6A-AS2"	0.12518337882872	1.35233768494027	0.760558773852888	0.452082725207125	0.999554221288339	-5.73862624214163
"ENSG00000128789.21-PSMG2"	2.05591493464534	66.9002878546561	0.760473137540125	0.452133225408703	0.999554221288339	-5.73868825069404
"ENSG00000185236.12-RAB11B"	3.83524810615748	119.599569395338	0.76024128231767	0.452269968404538	0.999554221288339	-5.73885610134011
"ENSG00000259287.2-AC010809.1"	-0.307028875689707	1.64548889858973	-0.760196631397597	0.452296305314481	0.999554221288339	-5.7388884205197
"ENSG00000242865.3-RN7SL244P"	-0.162849718616296	0.753824026032928	-0.760147836504734	0.452325087540953	0.999554221288339	-5.7389237370901
"ENSG00000171243.8-SOSTDC1"	0.205654557645073	3.16242484602407	0.760146758044693	0.452325723695165	0.999554221288339	-5.73892451762884
"ENSG00000257539.2-HSPA8P14"	-0.0159432142989417	0.573542486866555	-0.760086624394766	0.452361195732992	0.999554221288339	-5.7389680378498
"ENSG00000213246.7-SUPT4H1"	3.58494213388092	88.1060518792067	0.760020520326617	0.45240019153418	0.999554221288339	-5.73901587517703
"ENSG00000237649.8-KIFC1"	2.32108838093428	102.80200481751	0.759996242524226	0.45241451387909	0.999554221288339	-5.73903344321125
"ENSG00000277450.1-AC002094.4"	0.764731478955252	2.04847569609169	0.759956102381859	0.452438194572949	0.999554221288339	-5.73906248844932
"ENSG00000270207.2-AC077690.1"	-0.0373152764438339	0.627035561409011	-0.759830094914613	0.452512537480833	0.999554221288339	-5.73915365730271
"ENSG00000233606.2-OR6C66P"	0.0070477263240647	0.555882994904302	0.759828959003528	0.452513207687635	0.999554221288339	-5.73915447909011
"ENSG00000188177.14-ZC3H6"	0.719197876038169	9.01966683713245	0.759748563275948	0.452560644017153	0.999554221288339	-5.73921263925415
"ENSG00000128692.8-EIF2S2P4"	-0.667893101251986	6.35857888139622	-0.7596809176603	0.452600559600319	0.999554221288339	-5.73926157108524
"ENSG00000131885.17-KRT17P1"	0.0291096968225326	0.571042215286351	0.759656516738366	0.45261495833827	0.999554221288339	-5.73927922059536
"ENSG00000102144.15-PGK1"	14.9216603818533	413.973905671563	0.759647056520564	0.452620540790052	0.999554221288339	-5.73928606314905
"ENSG00000231113.2-AL035587.1"	-0.17646370115204	1.2000573794268	-0.759614200042816	0.452639929633965	0.999554221288339	-5.73930982752463
"ENSG00000235890.2-TSPEAR-AS1"	0.463144940466783	5.23460375070044	0.759514602413749	0.452698705903791	0.999554221288339	-5.73938185826127
"ENSG00000100625.9-SIX4"	0.787312448488692	16.097987420479	0.759492823768617	0.45271155889288	0.999554221288339	-5.73939760774134
"ENSG00000217643.1-PTGES3P2"	-0.275579711883484	1.23879070620444	-0.759470817841183	0.452724546234518	0.999554221288339	-5.73941352114052
"ENSG00000139133.7-ALG10"	-0.479686415340115	8.68799046917071	-0.759468702965799	0.452725794392036	0.999554221288339	-5.73941505047121
"ENSG00000170471.15-RALGAPB"	-0.688384776416168	25.5215725485206	-0.75945125510792	0.452736091849212	0.999554221288339	-5.73942766739094
"ENSG00000085185.15-BCORL1"	-0.780249321771853	19.0959919588214	-0.759294548053926	0.452828584130399	0.999627739845417	-5.73954097307736
"ENSG00000163046.15-ANKRD30BL"	-0.144021426271728	1.33610068757545	-0.759257067815695	0.452850707521259	0.999627739845417	-5.73956806949653
"ENSG00000102786.15-INTS6"	-1.59994508227599	30.6445447441049	-0.75919548394064	0.452887059904801	0.999627739845417	-5.73961258888856
"ENSG00000287887.1-AL391560.2"	0.0279350205324795	0.589606693920677	0.759147598161721	0.452915327619539	0.999627739845417	-5.73964720342713
"ENSG00000287460.1-AL442636.1"	-0.0296509082727158	0.606881359672569	-0.759021321584538	0.452989875620333	0.999627739845417	-5.73973847314444
"ENSG00000278698.1-AL162574.2"	-0.0652137287611824	0.627046884469731	-0.758955505301759	0.453028733454765	0.999627739845417	-5.73978603778399
"ENSG00000285620.1-AC084121.6"	0.0103004059950084	0.559696647110924	0.758916277724366	0.453051894291872	0.999627739845417	-5.73981438519092
"ENSG00000285720.1-AC084121.8"	0.0103004059950084	0.559696647110924	0.758916277724366	0.453051894291872	0.999627739845417	-5.73981438519092
"ENSG00000243695.1-AL353729.1"	0.253681009772963	1.38662228889449	0.758878889524571	0.453073969768928	0.999627739845417	-5.7398414020741
"ENSG00000145675.15-PIK3R1"	0.620814759565268	8.9390860014021	0.758834719073065	0.453100050573421	0.999627739845417	-5.73987331818769
"ENSG00000250208.6-FZD10-AS1"	-0.0475221876729376	0.61615320505027	-0.758803547748217	0.453118456469722	0.999627739845417	-5.73989584048122
"ENSG00000268472.2-AP002884.4"	-0.0224132305047449	0.583378874083413	-0.75855751890899	0.453263745876501	0.999878239415662	-5.74007357295843
"ENSG00000175183.10-CSRP2"	12.4810428004828	284.699654914621	0.758305896869921	0.45341236666939	1	-5.74025528844464
"ENSG00000279611.1-AC012313.10"	0.145864121582508	1.23368202417288	0.758160397251477	0.453498319253239	1	-5.74036033827328
"ENSG00000122390.19-NAA60"	1.42137911560297	51.2834952783901	0.758156817575047	0.453500434035683	1	-5.74036292253236
"ENSG00000196935.9-SRGAP1"	-0.323833376196293	4.32101953380511	-0.758151446253774	0.453503607287555	1	-5.74036680020313
"ENSG00000181754.7-AMIGO1"	0.354397210238983	6.72919982135848	0.758131694382343	0.453515276346984	1	-5.74038105927007
"ENSG00000162461.8-SLC25A34"	-0.285025250993619	1.84312519112874	-0.758094803063898	0.453537071564924	1	-5.74040769050911
"ENSG00000272273.1-IER3-AS1"	-0.388074900779341	2.58274682136834	-0.758064943457825	0.45355471293193	1	-5.74042924475402
"ENSG00000240344.9-PPIL3"	-3.37701946572471	54.7280095244414	-0.75796891679031	0.453611449229464	1	-5.740498556332
"ENSG00000116251.11-RPL22"	-15.511456561801	540.445812989264	-0.757935277403152	0.453631325678989	1	-5.74052283507205
"ENSG00000167641.11-PPP1R14A"	2.45078490786818	21.7904586130813	0.757860952726538	0.453675243597387	1	-5.74057647414192
"ENSG00000121594.12-CD80"	0.030395684807541	0.587571133967577	0.757825480346709	0.453696204854911	1	-5.74060207226762
"ENSG00000258872.2-FDPSP3"	0.019002812787251	0.567515411536284	0.757762944919061	0.453733159535694	1	-5.74064719723022
"ENSG00000163923.10-RPL39L"	3.1704613854876	76.9875575295013	0.757712450666397	0.453762999898848	1	-5.74068363077368
"ENSG00000155957.17-TMBIM4"	-2.64762409936	43.946797335161	-0.75764597815986	0.453802284621302	1	-5.74073158966766
"ENSG00000184752.13-NDUFA12"	4.9578885472591	134.645023970933	0.757644297386089	0.453803277971185	1	-5.7407328022675
"ENSG00000277235.1-AL035420.3"	0.303258057143287	0.96662526167951	0.757342861420461	0.45398144958753	1	-5.74095023225458
"ENSG00000173175.14-ADCY5"	0.874877103594674	7.68505332273551	0.757316389079918	0.453997098724035	1	-5.74096932313497
"ENSG00000247345.2-AC092343.1"	0.0405859224881088	0.57877144896279	0.757277387381559	0.454020155174834	1	-5.74099744855462
"ENSG00000274297.1-AC009269.5"	0.086603477265806	0.67660614126504	0.757252162839425	0.454035067415956	1	-5.74101563806481
"ENSG00000100211.10-CBY1"	-1.41278863844103	32.9626900564135	-0.757194787677402	0.454068987529525	1	-5.74105700932699
"ENSG00000284952.1-AC104472.3"	-0.0221197644842611	0.581820685381128	-0.75719036014321	0.454071605143387	1	-5.74106020174431
"ENSG00000273261.1-AC092953.2"	-0.0884513851323639	0.700778724436289	-0.757016105946744	0.454174633468166	1	-5.74118583120887
"ENSG00000137817.17-PARP6"	1.87531136173513	49.6109303643744	0.756984834433452	0.454193124301686	1	-5.7412083736139
"ENSG00000287356.1-AL590822.3"	0.082362751265826	1.48573937814271	0.756898127591419	0.454244396340546	1	-5.74127087246672
"ENSG00000197549.9-PRAMENP"	-0.0160103618255095	0.567729995142485	-0.756828817318488	0.45428538377948	1	-5.74132082678926
"ENSG00000261019.1-AC010132.4"	-0.05582512999736	0.729684150443259	-0.756756469441136	0.454328169862659	1	-5.74137296570781
"ENSG00000102181.21-CD99L2"	-0.676133620589761	24.7012869136848	-0.756732185525946	0.454342531750069	1	-5.74139046530948
"ENSG00000133636.11-NTS"	6.90027793371495	21.3588116418484	0.756722706530624	0.454348137848707	1	-5.74139729596543
"ENSG00000259649.4-AC027808.2"	-0.074888044477733	0.619687224651937	-0.756649941055435	0.454391174401208	1	-5.7414497287215
"ENSG00000260464.1-AL049796.1"	0.0594022318270554	0.788812028722741	0.756601164842734	0.454420024040902	1	-5.74148487276414
"ENSG00000256167.1-ATF4P4"	-0.0272549224066782	0.622013657174275	-0.756382929351745	0.454549116863784	1	-5.74164208814446
"ENSG00000271780.1-AL118558.3"	0.203300304341787	1.68409055072286	0.756248691681969	0.454628533177085	1	-5.74173877030824
"ENSG00000235438.7-ESRRAP2"	0.0106690778142446	0.565333786089136	0.756238858797179	0.454634350728318	1	-5.74174585160783
"ENSG00000187808.5-SOWAHD"	-0.192330445718178	1.89963607455454	-0.756193414417421	0.454661238117556	1	-5.74177857790532
"ENSG00000116903.7-EXOC8"	-0.239714674953118	6.53891858037532	-0.756171715493597	0.454674076721719	1	-5.74179420348988
"ENSG00000102287.19-GABRE"	0.660088540155787	3.9524870770871	0.756098942708509	0.454717135758563	1	-5.74184660464744
"ENSG00000075240.17-GRAMD4"	-1.72329749237138	23.0625052721742	-0.756080826383051	0.454727855406796	1	-5.74185964882786
"ENSG00000265794.5-AC005899.4"	-0.26599829257448	0.877695765545619	-0.755967426421323	0.454794958908402	1	-5.74194129261108
"ENSG00000188522.15-FAM83G"	0.836192541132203	23.1381374631562	0.755906663227716	0.454830917428217	1	-5.74198503500057
"ENSG00000241002.1-AC017007.3"	0.0975602299032108	0.669459033084622	0.755744988003582	0.454926601939402	1	-5.74210140571089
"ENSG00000176623.12-RMDN1"	-2.0800002788571	43.2611821050136	-0.755648267559566	0.454983849815151	1	-5.74217101173238
"ENSG00000279328.1-AC073439.1"	-0.0317658095086787	0.637275253684589	-0.755644314603011	0.45498618962119	1	-5.74217385634176
"ENSG00000168477.19-TNXB"	-0.564326422545691	5.84651500194208	-0.755578547852063	0.455025118848441	1	-5.74222118101667
"ENSG00000285608.1-AL161665.1"	-0.00914063756195393	0.559899493713879	-0.755550133237696	0.455041938879905	1	-5.74224162647659
"ENSG00000276302.1-AL021997.3"	0.112392852199782	0.732146294434275	0.755528822550406	0.455054553981483	1	-5.74225695988755
